year,player_id,player_name,team,sold_price,sold_price_in_cr,sold_price_in_usd,base_price,base_price_in_cr,base_price_in_usd,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas,auction_result,id_source,prior_season,player_name_stats,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,tournament,team_stats,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,bbi_wkts,bbi_runs,bbm_wkts,bbm_runs,has_prior_season,is_mega_auction,int_value,is_capped,age_during_auction,overseas2
2024,931581.0,Rishabh Pant,Delhi Capitals,160000000.0,16.0,1927000.0,,,,901000000.0,90.1,99000000.0,9.9,Retained,0.0,0.0,retained,from auction file,2023,,1997-10-04,,India,Wicketkeeper Batter,Left hand Bat,,2017 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-01,2024-07-28,2018-10-21,2024-08-07,,,,,False,False,2017,True,27.0,False
2024,581379.0,Shai Hope,Delhi Capitals,7500000.0,0.75,90000.0,7500000.0,0.75,,901000000.0,90.1,99000000.0,9.9,New,0.0,1.0,sold,from auction file,2023,,1993-11-10,,West Indies,Wicketkeeper Batter,Right hand Bat,,2015 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-29,2026-06-14,2016-11-16,2026-06-06,,,,,False,False,2015,True,31.0,True
2024,1159734.0,Sumit Kumar,Delhi Capitals,10000000.0,1.0,120000.0,2000000.0,0.2,,901000000.0,90.1,99000000.0,9.9,New,0.0,0.0,sold,from auction file,2023,,1995-12-12,,India,Allrounder,Right hand Bat,Right arm Medium fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,29.0,False
2024,1403198.0,Swastik Chikara,Delhi Capitals,2000000.0,0.2,24000.0,2000000.0,0.2,,901000000.0,90.1,99000000.0,9.9,New,0.0,0.0,sold,from auction file,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2024,595978.0,Tristan Stubbs,Delhi Capitals,5000000.0,0.5,60000.0,5000000.0,0.5,,901000000.0,90.1,99000000.0,9.9,New,0.0,1.0,sold,from auction file,2023,Tristan Stubbs,2000-08-14,25y 324d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2022 - 2026,IPL 2023,MI,2.0,2.0,0.0,25.0,20.0,12.5,31.0,80.64,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,12.0,1/14,1/14,14.0,12.0,0.0,0.0,0.0,2022-06-09,2026-03-04,2023-03-18,2025-09-07,1.0,14.0,1.0,14.0,True,False,2022,True,24.0,True
2024,1292520.0,Vicky Ostwal,Delhi Capitals,2000000.0,0.2,24000.0,,,,901000000.0,90.1,99000000.0,9.9,Retained,0.0,0.0,retained,from auction file,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2024,1292498.0,Yash Dhull,Delhi Capitals,5000000.0,0.5,60000.0,,,,901000000.0,90.1,99000000.0,9.9,Retained,0.0,0.0,retained,from auction file,2023,Yash Vijay Dhull,2002-11-11,23y 235d,India,Top order Batter,Right hand Bat,Right arm Offbreak,,IPL 2023,DC,4.0,3.0,0.0,16.0,13.0,5.33,23.0,69.56,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,True,False,,False,22.0,False
2024,778963.0,Abhinav Manohar,Gujarat Titans,26000000.0,2.6,313000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,Abhinav Manohar,1994-09-16,31y 313d,India,Batting Allrounder,Right hand Bat,Legbreak Googly,,IPL 2023,GT,9.0,6.0,0.0,114.0,42.0,19.0,83.0,137.34,0.0,0.0,6.0,7.0,4.0,0.0,,,,,,,,,,,,,,,,,,,True,False,,False,30.0,False
2024,819429.0,Azmatullah Omarzai,Gujarat Titans,5000000.0,0.5,60000.0,5000000.0,0.5,,921500000.0,92.15,78500000.0,7.85,New,0.0,1.0,sold,from auction file,2023,,2000-03-24,,Afghanistan,Allrounder,Right hand Bat,Right arm Medium fast,2021 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-03,2026-02-19,2021-01-21,2026-06-20,,,,,False,False,2021,True,24.0,True
2024,1111917.0,Darshan Nalkande,Gujarat Titans,2000000.0,0.2,24000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,Darshan Girish Nalkande,1998-10-04,27y 295d,India,Bowler,Right hand Bat,Right arm Fast medium,,IPL 2023,GT,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,24.0,1/44,1/44,44.0,24.0,0.0,0.0,0.0,,,,,1.0,44.0,1.0,44.0,True,False,,False,26.0,False
2024,321777.0,David Miller,Gujarat Titans,30000000.0,3.0,361000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,1.0,retained,from auction file,2023,David Andrew Miller,1989-06-10,37y 24d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,IPL 2023,GT,16.0,13.0,5.0,259.0,46.0,32.37,178.0,145.5,0.0,0.0,18.0,13.0,11.0,0.0,,,,,,,,,,,2010-05-20,2026-03-04,2010-05-22,2025-03-05,,,,,True,False,2010,True,35.0,True
2024,447587.0,Jayant Yadav,Gujarat Titans,17000000.0,1.7,204000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,Jayant Yadav,1990-01-22,36y 163d,India,Bowler,Right hand Bat,Right arm Offbreak,2016 - 2022,IPL 2023,GT,1.0,,,,,,,,,,,,1.0,0.0,0.0,6.5,24.0,,,,,0.0,0.0,0.0,,,2016-10-29,2022-01-23,,,,,True,False,2016,True,34.0,False
2024,928067.0,Josh Little,Gujarat Titans,44000000.0,4.4,530000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,1.0,retained,from auction file,2023,Joshua Brian Little,1999-11-01,26y 267d,Ireland,Bowler,Right hand Bat,Left arm Fast medium,2016 - 2026,IPL 2023,GT,10.0,,,,,,,,,,,,5.0,0.0,7.0,8.64,204.0,2/25,2/25,42.0,29.1,0.0,0.0,0.0,2016-09-05,2026-02-14,2019-05-03,2025-05-25,2.0,25.0,2.0,25.0,True,False,2016,True,25.0,True
2024,277906.0,Kane Williamson,Gujarat Titans,20000000.0,2.0,240000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,1.0,retained,from auction file,2023,Kane Stuart Williamson,1990-08-08,35y 352d,New Zealand,Top order Batter,Right hand Bat,Right arm Offbreak,2010 - 2026,IPL 2023,GT,1.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,2011-10-15,2024-06-17,2010-08-10,2025-10-29,,,,,True,False,2010,True,34.0,True
2024,1122918.0,Kartik Tyagi,Gujarat Titans,6000000.0,0.6,72000.0,2000000.0,0.2,,921500000.0,92.15,78500000.0,7.85,New,0.0,0.0,sold,from auction file,2023,Kartik Tyagi,2000-11-08,25y 260d,India,Bowler,Right hand Bat,Right arm Fast,,IPL 2023,SRH,3.0,,,,,,,,,,,,0.0,0.0,1.0,14.91,37.0,1/30,1/30,92.0,37.0,0.0,0.0,0.0,,,,,1.0,30.0,1.0,30.0,True,False,,False,24.0,False
2024,719719.0,M Shahrukh Khan,Gujarat Titans,74000000.0,7.4,891000.0,4000000.0,0.4,,921500000.0,92.15,78500000.0,7.85,New,0.0,0.0,sold,from auction file,2023,Masood Shahrukh Khan,1995-05-27,31y 60d,India,Batter,Right hand Bat,Right arm Offbreak,,IPL 2023,PBKS,14.0,13.0,6.0,156.0,41.0,22.28,94.0,165.95,0.0,0.0,13.0,9.0,7.0,0.0,,,,,,,,,,,,,,,,,,,True,False,,False,29.0,False
2024,1175426.0,Manav Suthar,Gujarat Titans,2000000.0,0.2,24000.0,2000000.0,0.2,,921500000.0,92.15,78500000.0,7.85,New,0.0,0.0,sold,from auction file,2023,,2002-08-03,,India,Bowling Allrounder,Left hand Bat,Slow Left arm Orthodox,2026 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026,False,22.0,False
2024,230193.0,Matthew Wade,Gujarat Titans,24000000.0,2.4,289000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,1.0,retained,from auction file,2023,,1987-12-26,,Australia,Wicketkeeper Batter,Left hand Bat,Right arm Medium,2011 - 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-13,2024-06-24,2012-02-05,2021-07-26,,,,,False,False,2011,True,37.0,True
2024,481896.0,Mohammed Shami,Gujarat Titans,62500000.0,6.25,753000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,Mohammed Shami Ahmed,1990-09-03,35y 304d,India,Bowler,Right hand Bat,Right arm Fast,2013 - 2025,IPL 2023,GT,17.0,2.0,0.0,5.0,5.0,2.5,6.0,83.33,0.0,0.0,1.0,0.0,5.0,0.0,28.0,8.03,390.0,4/11,4/11,18.64,13.9,2.0,0.0,0.0,2014-03-21,2025-02-02,2013-01-06,2025-03-09,4.0,11.0,4.0,11.0,True,False,2013,True,34.0,False
2024,537119.0,Mohit Sharma,Gujarat Titans,5000000.0,0.5,60000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,Mohit Mahipal Sharma,1988-09-18,37y 284d,India,Bowler,Right hand Bat,Right arm Medium,2013 - 2015,IPL 2023,GT,14.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,8.17,265.0,5/10,5/10,13.37,9.8,2.0,1.0,0.0,2014-03-30,2015-10-05,2013-08-01,2015-10-25,5.0,10.0,5.0,10.0,True,False,2013,True,36.0,False
2024,1182529.0,Noor Ahmad,Gujarat Titans,3000000.0,0.3,36000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,1.0,retained,from auction file,2023,Noor Ahmad Lakanwal,2005-01-03,21y 177d,Afghanistan,Bowler,Right hand Bat,Left arm Wrist spin,2022 - 2026,IPL 2023,GT,13.0,3.0,1.0,8.0,7.0,4.0,9.0,88.88,0.0,0.0,1.0,0.0,2.0,0.0,16.0,7.82,283.0,3/37,3/37,23.06,17.6,0.0,0.0,0.0,2022-06-14,2026-02-16,2022-11-30,2025-02-28,3.0,37.0,3.0,37.0,True,False,2022,True,19.0,True
2024,1048739.0,R Sai Kishore,Gujarat Titans,30000000.0,3.0,361000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,,1996-11-06,,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2023 - 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-03,2023-10-07,,,,,,,False,False,2023,True,28.0,False
2024,423838.0,Rahul Tewatia,Gujarat Titans,90000000.0,9.0,1084000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,Rahul Tewatia,1993-05-20,33y 45d,India,Bowling Allrounder,Left hand Bat,Legbreak,,IPL 2023,GT,17.0,10.0,6.0,87.0,20.0,21.75,57.0,152.63,0.0,0.0,3.0,7.0,8.0,0.0,0.0,6.92,13.0,,,,,0.0,0.0,0.0,,,,,,,,,True,False,,False,31.0,False
2024,793463.0,Rashid Khan,Gujarat Titans,150000000.0,15.0,1807000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,1.0,retained,from auction file,2023,Rashid Khan Arman,1998-09-20,27y 309d,Afghanistan,Bowling Allrounder,Right hand Bat,Legbreak Googly,2015 - 2026,IPL 2023,GT,17.0,9.0,5.0,130.0,79.0,32.5,60.0,216.66,0.0,1.0,8.0,13.0,10.0,0.0,27.0,8.23,402.0,4/30,4/30,20.44,14.8,1.0,0.0,0.0,2015-10-26,2026-02-19,2015-10-18,2026-06-20,4.0,30.0,4.0,30.0,True,False,2015,True,26.0,True
2024,1350762.0,Robin Minz,Gujarat Titans,36000000.0,3.6,433000.0,2000000.0,0.2,,921500000.0,92.15,78500000.0,7.85,New,0.0,0.0,sold,from auction file,2023,,2002-09-13,,India,Wicketkeeper Batter,Left hand Bat,Slow Left arm Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,22.0,False
2024,1151288.0,Sai Sudharsan,Gujarat Titans,2000000.0,0.2,24000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,Bhardwaj Sai Sudharsan,2001-10-15,24y 284d,India,Top order Batter,Left hand Bat,Legbreak,2023 - 2026,IPL 2023,GT,8.0,8.0,1.0,362.0,96.0,51.71,256.0,141.4,0.0,3.0,33.0,12.0,2.0,0.0,,,,,,,,,,,2025-06-20,2026-06-06,2023-12-17,2023-12-21,,,,,True,False,2023,True,23.0,False
2024,1070173.0,Shubman Gill,Gujarat Titans,80000000.0,8.0,963000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,Shubman Gill,1999-09-08,26y 321d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2019 - 2026,IPL 2023,GT,17.0,17.0,2.0,890.0,129.0,59.33,564.0,157.8,3.0,4.0,85.0,33.0,6.0,0.0,,,,,,,,,,,2023-01-03,2025-12-14,2019-01-31,2026-07-19,,,,,True,False,2019,True,25.0,False
2024,1123718.0,Spencer Johnson,Gujarat Titans,100000000.0,10.0,1204000.0,0.0,,,921500000.0,92.15,78500000.0,7.85,New,0.0,1.0,sold,from auction file,2023,,1995-12-16,,Australia,Bowler,Left hand Bat,Left arm Fast,2023 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-30,2026-06-21,2023-09-24,2025-02-28,,,,,False,False,2023,True,29.0,True
2024,1175457.0,Sushant Mishra,Gujarat Titans,22000000.0,2.2,265000.0,2000000.0,0.2,,921500000.0,92.15,78500000.0,7.85,New,0.0,0.0,sold,from auction file,2023,,2000-12-23,,India,Bowler,Left hand Bat,Left arm Medium fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,24.0,False
2024,376116.0,Umesh Yadav,Gujarat Titans,58000000.0,5.8,698000.0,20000000.0,2.0,,921500000.0,92.15,78500000.0,7.85,New,0.0,0.0,sold,from auction file,2023,Umeshkumar Tilak Yadav,1987-10-25,38y 252d,India,Bowler,Right hand Bat,Right arm Fast,2010 - 2023,IPL 2023,KKR,8.0,5.0,3.0,19.0,6.0,9.5,18.0,105.55,0.0,0.0,1.0,0.0,3.0,0.0,1.0,9.94,114.0,1/27,1/27,189.0,114.0,0.0,0.0,0.0,2012-08-07,2022-10-04,2010-05-28,2018-10-24,1.0,27.0,1.0,27.0,True,False,2010,True,37.0,False
2024,477021.0,Vijay Shankar,Gujarat Titans,14000000.0,1.4,168000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,Vijay Shankar,1991-01-26,35y 154d,India,Allrounder,Right hand Bat,Right arm Medium,2018 - 2019,IPL 2023,GT,14.0,10.0,2.0,301.0,63.0,37.62,188.0,160.1,0.0,3.0,27.0,15.0,2.0,0.0,,,,,,,,,,,2018-03-06,2019-02-27,2019-01-18,2019-06-27,,,,,True,False,2018,True,33.0,False
2024,279810.0,Wriddhiman Saha,Gujarat Titans,19000000.0,1.9,228000.0,,,,921500000.0,92.15,78500000.0,7.85,Retained,0.0,0.0,retained,from auction file,2023,Wriddhiman Prasanta Saha,1984-10-24,41y 248d,India,Wicketkeeper Batter,Right hand Bat,,2010 - 2021,IPL 2023,GT,17.0,17.0,1.0,371.0,81.0,23.18,287.0,129.26,0.0,2.0,47.0,8.0,9.0,2.0,,,,,,,,,,,,,2010-11-28,2014-11-09,,,,,True,False,2010,True,40.0,False
2024,276298.0,Andre Russell,Kolkata Knight Riders,160000000.0,16.0,1927000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,1.0,retained,from auction file,2023,Andre Dwayne Russell,1988-04-29,38y 66d,West Indies,Allrounder,Right hand Bat,Right arm Fast,2010 - 2025,IPL 2023,KKR,14.0,14.0,3.0,227.0,42.0,20.63,156.0,145.51,0.0,0.0,13.0,18.0,6.0,0.0,7.0,11.34,91.0,3/22,3/22,24.57,13.0,0.0,0.0,0.0,2011-04-21,2025-07-22,2011-03-11,2019-06-17,3.0,22.0,3.0,22.0,True,False,2010,True,36.0,True
2024,1292495.0,Angkrish Raghuvanshi,Kolkata Knight Riders,2000000.0,0.2,24000.0,2000000.0,0.2,,986500000.0,98.65,13500000.0,1.35,New,0.0,0.0,sold,from auction file,2023,,2004-06-05,,India,Top order Batter,Right hand Bat,Slow Left arm Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,20.0,False
2024,1079839.0,Anukul Roy,Kolkata Knight Riders,2000000.0,0.2,24000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,0.0,retained,from auction file,2023,Anukul Sudhakar Roy,1998-11-30,27y 217d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,,IPL 2023,KKR,4.0,4.0,2.0,23.0,13.0,11.5,19.0,121.05,0.0,0.0,3.0,0.0,2.0,0.0,3.0,8.12,48.0,2/19,2/19,21.66,16.0,0.0,0.0,0.0,,,,,2.0,19.0,2.0,19.0,True,False,,False,26.0,False
2024,1131754.0,Chetan Sakariya,Kolkata Knight Riders,5000000.0,0.5,60000.0,5000000.0,0.5,,986500000.0,98.65,13500000.0,1.35,New,0.0,0.0,sold,from auction file,2023,Chetan Sakariya,1998-02-28,28y 126d,India,Bowler,Left hand Bat,Left arm Medium fast,2021 - 2021,IPL 2023,DC,2.0,2.0,1.0,4.0,4.0,4.0,6.0,66.66,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.12,48.0,2/53,2/53,29.66,16.0,0.0,0.0,0.0,2021-07-28,2021-07-29,2021-07-23,2021-07-28,2.0,53.0,2.0,53.0,True,False,2021,True,26.0,False
2024,1039481.0,Gus Atkinson,Kolkata Knight Riders,10000000.0,1.0,120000.0,10000000.0,1.0,,986500000.0,98.65,13500000.0,1.35,New,0.0,1.0,sold,from auction file,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,True
2024,1312645.0,Harshit Rana,Kolkata Knight Riders,2000000.0,0.2,24000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,0.0,retained,from auction file,2023,Harshit Pradeep Rana,2001-12-22,24y 195d,India,Bowler,Right hand Bat,Right arm Fast,2024 - 2026,IPL 2023,KKR,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.64,102.0,2/33,2/33,29.4,20.4,0.0,0.0,0.0,2025-01-31,2026-07-04,2025-02-06,2026-01-18,2.0,33.0,2.0,33.0,True,False,2024,True,23.0,False
2024,298438.0,Jason Roy,Kolkata Knight Riders,28000000.0,2.8,337000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,1.0,retained,from auction file,2023,Jason Jonathan Roy,1990-07-21,35y 348d,England,Opening Batter,Right hand Bat,,2014 - 2023,IPL 2023,KKR,8.0,8.0,0.0,285.0,61.0,35.62,188.0,151.59,0.0,2.0,36.0,12.0,2.0,0.0,,,,,,,,,,,2014-09-07,2022-07-31,2015-05-08,2023-03-06,,,,,True,False,2014,True,34.0,True
2024,529436.0,KS Bharat,Kolkata Knight Riders,5000000.0,0.5,60000.0,5000000.0,0.5,,986500000.0,98.65,13500000.0,1.35,New,0.0,0.0,sold,from auction file,2023,,1993-10-03,,India,Wicketkeeper Batter,Right hand Bat,,2023 - 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2023,True,31.0,False
2024,290630.0,Manish Pandey,Kolkata Knight Riders,5000000.0,0.5,60000.0,5000000.0,0.5,,986500000.0,98.65,13500000.0,1.35,New,0.0,0.0,sold,from auction file,2023,Manish Krishnanand Pandey,1989-09-10,36y 297d,India,Top order Batter,Right hand Bat,Right arm Medium,2015 - 2021,IPL 2023,DC,10.0,9.0,0.0,160.0,50.0,17.77,146.0,109.58,0.0,1.0,15.0,3.0,3.0,0.0,,,,,,,,,,,2015-07-17,2020-12-04,2015-07-14,2021-07-23,,,,,True,False,2015,True,35.0,False
2024,311592.0,Mitchell Starc,Kolkata Knight Riders,247500000.0,24.75,2981000.0,20000000.0,2.0,,986500000.0,98.65,13500000.0,1.35,New,0.0,1.0,sold,from auction file,2023,,1990-01-30,,Australia,Bowler,Left hand Bat,Left arm Fast,2010 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-07,2024-06-24,2010-10-20,2025-10-25,,,,,False,False,2010,True,34.0,True
2024,974109.0,Mujeeb Ur Rahman,Kolkata Knight Riders,20000000.0,2.0,240000.0,20000000.0,2.0,,986500000.0,98.65,13500000.0,1.35,New,0.0,1.0,sold,from auction file,2023,,2001-03-28,,Afghanistan,Bowler,Right hand Bat,Right arm Offbreak,2017 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2026-02-19,2017-12-05,2023-11-10,,,,,False,False,2017,True,23.0,True
2024,604527.0,Nitish Rana,Kolkata Knight Riders,80000000.0,8.0,963000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,0.0,retained,from auction file,2023,Nitish Rana,1993-12-27,32y 189d,India,Middle order Batter,Left hand Bat,"Right arm Medium, Right arm Offbreak, Legbreak",2021 - 2021,IPL 2023,KKR,14.0,14.0,1.0,413.0,75.0,31.76,293.0,140.95,0.0,3.0,39.0,20.0,3.0,0.0,3.0,8.49,53.0,2/17,2/17,25.0,17.6,0.0,0.0,0.0,2021-07-28,2021-07-29,2021-07-23,2021-07-28,2.0,17.0,2.0,17.0,True,False,2021,True,31.0,False
2024,974087.0,Rahmanullah Gurbaz,Kolkata Knight Riders,5000000.0,0.5,60000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,1.0,retained,from auction file,2023,Rahmanullah Gurbaz,2001-11-28,24y 219d,Afghanistan,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2019 - 2026,IPL 2023,KKR,11.0,11.0,0.0,227.0,81.0,20.63,170.0,133.52,0.0,2.0,17.0,15.0,10.0,0.0,,,,,,,,,,,2019-09-14,2026-02-19,2021-01-21,2026-06-20,,,,,True,False,2019,True,23.0,True
2024,1079470.0,Ramandeep Singh,Kolkata Knight Riders,2000000.0,0.2,24000.0,2000000.0,0.2,,986500000.0,98.65,13500000.0,1.35,New,0.0,0.0,sold,from auction file,2023,,1997-04-13,,India,Middle order Batter,Right hand Bat,Right arm Medium,2024 - 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13,2024-11-15,,,,,,,False,False,2024,True,27.0,False
2024,723105.0,Rinku Singh,Kolkata Knight Riders,5500000.0,0.55,66000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,0.0,retained,from auction file,2023,Rinku Khanchand Singh,1997-10-12,28y 266d,India,Middle order Batter,Left hand Bat,Right arm Offbreak,2023 - 2026,IPL 2023,KKR,14.0,14.0,6.0,474.0,67.0,59.25,317.0,149.52,0.0,4.0,31.0,29.0,8.0,0.0,,,,,,,,,,,2023-08-18,2026-02-22,2023-12-19,2023-12-21,,,,,True,False,2023,True,27.0,False
2024,1340422.0,Sakib Hussain,Kolkata Knight Riders,2000000.0,0.2,24000.0,2000000.0,0.2,,986500000.0,98.65,13500000.0,1.35,New,0.0,0.0,sold,from auction file,2023,,2004-12-14,,India,Bowler,Right hand Bat,Right arm Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,20.0,False
2024,914541.0,Sherfane Rutherford,Kolkata Knight Riders,15000000.0,1.5,180000.0,15000000.0,1.5,,986500000.0,98.65,13500000.0,1.35,New,0.0,1.0,sold,from auction file,2023,,1998-08-15,,West Indies,Middle order Batter,Left hand Bat,Right arm Fast medium,2018 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-22,2026-06-14,2023-12-03,2026-06-06,,,,,False,False,2018,True,26.0,True
2024,642519.0,Shreyas Iyer,Kolkata Knight Riders,122500000.0,12.25,1475000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,0.0,retained,from auction file,2023,,1994-12-06,,India,Top order Batter,Right hand Bat,"Right arm Offbreak, Legbreak Googly",2017 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-01,2026-07-01,2017-12-10,2026-06-20,,,,,False,False,2017,True,30.0,False
2024,230558.0,Sunil Narine,Kolkata Knight Riders,60000000.0,6.0,722000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,1.0,retained,from auction file,2023,Sunil Philip Narine,1988-05-26,38y 40d,West Indies,Bowling Allrounder,Left hand Bat,Right arm Offbreak,2011 - 2019,IPL 2023,KKR,14.0,10.0,3.0,21.0,7.0,3.0,25.0,84.0,0.0,0.0,2.0,1.0,1.0,0.0,11.0,7.97,288.0,3/33,3/33,34.81,26.1,0.0,0.0,0.0,2012-03-27,2019-08-06,2011-12-05,2016-10-05,3.0,33.0,3.0,33.0,True,False,2011,True,36.0,True
2024,1350792.0,Suyash Sharma,Kolkata Knight Riders,2000000.0,0.2,24000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,0.0,retained,from auction file,2023,Suyash Sharma,2003-05-15,23y 51d,India,Bowler,Right hand Bat,Legbreak Googly,,IPL 2023,KKR,11.0,,,,,,,,,,,,0.0,0.0,10.0,8.23,234.0,3/30,3/30,32.1,23.4,0.0,0.0,0.0,,,,,3.0,30.0,3.0,30.0,True,False,,False,21.0,False
2024,1209292.0,Vaibhav Arora,Kolkata Knight Riders,6000000.0,0.6,72000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,0.0,retained,from auction file,2023,Vaibhav Gopal Arora,1997-12-14,28y 203d,India,Bowler,Right hand Bat,Right arm Fast medium,,IPL 2023,KKR,5.0,2.0,2.0,3.0,2.0,,2.0,150.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.12,96.0,2/30,2/30,29.2,19.2,0.0,0.0,0.0,,,,,2.0,30.0,2.0,30.0,True,False,,False,27.0,False
2024,1108375.0,Varun Chakravarthy,Kolkata Knight Riders,120000000.0,12.0,1445000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,0.0,retained,from auction file,2023,Varun Chakravarthy Vinod,1991-08-29,34y 310d,India,Bowler,Right hand Bat,Legbreak Googly,2021 - 2026,IPL 2023,KKR,14.0,2.0,1.0,1.0,1.0,1.0,9.0,11.11,0.0,0.0,0.0,0.0,4.0,0.0,20.0,8.14,316.0,4/15,4/15,21.45,15.8,1.0,0.0,0.0,2021-07-25,2026-07-04,2025-02-09,2025-03-09,4.0,15.0,4.0,15.0,True,False,2021,True,33.0,False
2024,851403.0,Venkatesh Iyer,Kolkata Knight Riders,80000000.0,8.0,963000.0,,,,986500000.0,98.65,13500000.0,1.35,Retained,0.0,0.0,retained,from auction file,2023,Venkatesh Rajasekaran Iyer,1994-12-25,31y 192d,India,Allrounder,Left hand Bat,Right arm Medium,2021 - 2022,IPL 2023,KKR,14.0,14.0,0.0,404.0,104.0,28.85,277.0,145.84,1.0,2.0,32.0,21.0,3.0,0.0,,,,,,,,,,,2021-11-17,2022-02-27,2022-01-19,2022-01-21,,,,,True,False,2021,True,30.0,False
